"subject","WMmaintenance","WMupdate","Attention","Gf","VerbalReasoning","CRT_1","CRT_2","CRT_3"
10207,0.212629628277054,0.0196247924870844,0.451382793138021,-1.28514688362816,-0.782369543053288,0,0,0
10208,0.422788064771029,-0.662161141160418,-0.336963418803047,0.0286302132365881,0.403858941711002,0,0,0
10212,1.01929865829315,1.31656461563886,1.10833797185783,1.00707520086082,1.92503380065527,0,0,1
10245,0.384420265012105,0.628512248551236,0.451382793138021,0.0857534946638868,-0.503087869410856,0,0,1
10246,0.341363126451416,0.341035512875776,-2.17643791543446,0.605624789451258,0.320361890904692,0,0,0
10247,-0.481611564444173,-0.717365310664547,-1.38809170349339,-0.686008310943457,-0.530920219679626,0,0,0
10249,-0.365344672606348,0.364402929671849,0.319991759916766,0.00552614983018433,-0.503087869410856,0,0,0
10251,0.717047001566519,0.0812852669675426,-0.336963418803047,0.495218494342148,0.613080654204144,0,0,0
10255,-1.23521695914857,-0.569913132752688,-1.78226480946393,-1.34644448557867,-1.27087292918886,0,0,0
10257,-0.200889178269382,-0.738116167043097,-0.599745491552326,-0.624731074529621,-0.628812531097687,0,0,0
10259,-0.522969537030232,0.429093014724584,0.845555899108555,0.611719243847214,0.864529977577806,0,0,0
10260,-0.924118090603008,-1.32168956600492,-0.599745491552326,-0.757261000572087,-0.810201893322058,0,0,0
10268,-0.767879183851513,-0.247590671643264,0.319991759916766,0.157966251228889,0.16680487894909,0,0,0
10273,0.556964832643091,0.54289327253351,0.0572096871674871,0.164060705624846,-0.377363207724024,0,0,0
10275,0.455616241469375,0.630089117796481,0.451382793138021,0.683911634875541,0.403858941711002,0,0,1
10276,0.738260258730133,0.880124744438664,0.97694693232981,-0.074701195003518,0.403858941711002,0,1,0
10290,-1.66588890574733,-1.03122231597314,-1.12530963074412,-1.00019722172366,-1.60581930336884,0,1,0
10295,-0.12043642832806,-0.131780625379146,-0.468354452024302,0.596629768709511,0.376026591442232,1,0,1
10298,0.878826933921584,-0.19422618109334,-0.0741813460537678,0.250382504854504,0.892362327846576,0,1,1
10303,0.460525240296492,-0.930087086797568,-2.570611021405,-0.5345486420178,-0.293866156917714,0,0,0
10306,-0.600021149936307,-0.753452627666217,-2.70200205462625,-0.488340515204992,-0.838034243590829,0,0,0
10309,0.171587669079222,1.26298373128776,0.97694693232981,1.17971879932014,1.01808698953341,1,1,1
10320,0.74379988179071,0.190230369743175,0.451382793138021,0.322574895882831,0.431691291979772,0,0,0
10321,-0.888520803645869,0.359819127801101,-0.731136524773581,0.63578337418999,1.43653041451969,0,0,1
10324,-0.298085506597902,-0.12345086928936,0.451382793138021,-0.435077867059857,-0.266033806648944,0,0,0
10331,0.464993516529914,0.677709798350451,1.23972900507909,0.573525705303107,0.738805315890975,0,1,1
10332,0.243632527252311,1.00220488861981,0.582773826359276,0.0626494312574831,0.585248303935374,0,0,0
10334,-0.533297657341439,-0.269312353992513,-1.51948273671465,-0.558612772360575,0.0410802172622589,0,0,0
10339,0.163811804087444,0.529698767632746,1.23972900507909,0.690986521744545,1.01808698953341,0,1,0
10340,0.145585914664979,-0.111979172249029,0.582773826359276,-0.482246060809036,-0.838034243590829,0,0,0
10346,-1.29319520345936,-1.43959567531155,-1.51948273671465,-0.528454187621843,-0.838034243590829,0,0,0
10348,0.753809183627703,0.198548971034349,0.451382793138021,0.926847856027117,1.19947635175778,0,1,1
10355,0.783016563265453,1.46042804339961,0.97694693232981,0.897649338224757,0.836697627309036,0,0,1
10359,-0.489608492004294,0.319097237443359,0.582773826359276,0.7622188458365,0.529583603397833,0,0,1
10363,-0.124906107104476,1.37330682054048,0.97694693232981,0.582500360508179,-0.266033806648944,0,0,1
10373,1.29511344818382,0.992467540402931,1.23972900507909,1.05328332767363,1.56225507620652,0,1,1
10393,0.994780617457167,0.763808786328304,0.582773826359276,1.36841193985353,1.53442272593775,0,0,1
10397,0.318133287381951,-0.838305235509348,-1.38809170349339,-1.06339459201024,-0.656644881366457,0,0,0
10399,-1.41767587779667,-0.528214552712259,-1.51948273671465,-1.76490450599868,-1.60581930336884,0,0,0
10406,-0.69315736115353,-2.16984395828892,-2.30782894865572,-1.09453360922202,-0.93592655500889,0,0,0
10410,-0.653090395419976,-1.20885363779745,-1.78226480946393,-0.630825528925578,-0.810201893322058,0,0,0
10412,-0.338054716425586,-1.15090919126781,0.97694693232981,-0.694043264748832,-0.266033806648944,0,0,0
10429,0.648620135368041,0.345012070782435,0.845555899108555,0.334763804674743,-0.293866156917714,0,0,0
10434,-1.60290530924655,-0.257273544577177,0.319991759916766,-0.552518317964619,0.403858941711002,1,0,0
10440,0.994780617457167,-0.769042717984414,-1.38809170349339,0.550442007433379,0.781032926771496,1,0,1
10444,0.477679782891801,-0.00767251299937065,1.10833797185783,0.539506487282212,1.10158404033972,0,0,1
10445,0.134824084475044,0.933900596790264,0.7141648658873,0.919793334694789,1.53442272593775,0,1,0
10452,0.177879820492741,-0.236665833101899,0.0572096871674871,0.534392465359303,1.35303336371338,0,1,1
10455,-0.214641181286452,1.58006885645111,0.845555899108555,0.355634046967354,-0.321698507186484,0,0,0
10458,-0.0650118418796967,0.617978383674739,-0.0741813460537678,0.764397299046623,0.860973912552155,0,0,1
10461,-0.372804524209899,0.0936305701591837,-0.0741813460537678,0.0867135616002586,0.068912567531029,0,0,0
10467,1.32303262605505,0.356795121779846,0.7141648658873,0.453184688052553,0.376026591442232,0,1,0
